Book_Author,Book_Title,Book_Tag,Challenge
Linda Sue Park,A Long Walk To Water,"Historical Fiction, Young Adult, Middle Grade, Africa, Fiction, Realistic Fiction, Historical",1
Linda Sue Park,Nya's Long Walk: A Step at a Time,"Picture Books, Africa, Childrens, Cultural, Realistic Fiction, Family, Sudan",1
Lindsey Rosin,Cherry,"Young Adult, Contemporary, Romance, LGBT, Fiction, Chick Lit, Young Adult Contemporary",1
Lindsey Sagar,The Story of Rap,"Picture Books, Childrens, Music, History, Nonfiction, Education",1
Linsey Miller,Ruin of Stars,"Fantasy, Young Adult, LGBT, Queer, Fiction, Young Adult Fantasy, High Fantasy",1
Linsey Miller,What We Devour,"Fantasy, Young Adult, LGBT, Horror, Queer, Young Adult Fantasy, Romance",1
Lisa Bunker,Felix Yz,"Science Fiction, Middle Grade, LGBT, Young Adult, Fiction, Queer, Audiobook",1
Lisa Bunker,Zenobia July,"Middle Grade, LGBT, Queer, Realistic Fiction, Young Adult, Fiction, Mystery",1
Lisa Delpit,"""Multiplication is for White People"": Raising Expectations for Other People's Children","Education, Nonfiction, Teaching, Race, Social Justice, School, Politics",1
Lisa Delpit,Teaching When the World Is on Fire,"Education, Teaching, Nonfiction, Politics, School, Race, Academic",1
Lisa J Lawrence,Trails of Crumbs,"Young Adult, Realistic Fiction, Contemporary, Canada, Retellings, Fiction",1
Lisa Jewell,Invisible GIrl,"Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Suspense",1
Lisa McMann,Fade,"Young Adult, Fantasy, Paranormal, Romance, Fiction, Mystery, Supernatural",1
Lisa Moore Ramée,A Good Kind of Trouble,"Middle Grade, Realistic Fiction, Contemporary, Young Adult, Social Justice, Family",1
Lisa Moore Ramée,A Good Kind of Trouble,"Middle Grade, Realistic Fiction, Contemporary, Young Adult, Social Justice, Family",1
Lisa Papademetriou,M or F?,"Young Adult, LGBT, Romance, Contemporary, Fiction, Queer, Gay",1
Lisa Rame Moore,A Good Kind of Trouble,"Middle Grade, Realistic Fiction, Fiction, Contemporary, Young Adult, Social Justice, Childrens",1
Lisa Robinson,Were I Not A Girl: The Inspiring and True Story of Dr. James Barry,"Picture Books, LGBT, Biography, Nonfiction, History, Childrens, Feminism",1
Lisa See,Snow Flower and the Secret Fan,"Historical Fiction, Fiction, China, Historical, Asia, Book Club, Adult",1
Lisa Williamson,The Art of Being Normal,"LGBT, Young Adult, Contemporary, Fiction, Queer, Transgender, Romance",1
Lisabeth Posthuma,Baby & Solo,"Young Adult, LGBT, Mental Health, Fiction, Historical, Mental Illness, Contemporary",1
Lisbeth Kaiser,"Little People, Big Dreams Maya Angelou","Picture Books, Biography, Nonfiction, Childrens, History, African American, Feminism",1
Lise Lunge-Larsen,Gifts from the Gods: Ancient Words & Wisdom from Greek & Roman Mythology,"Mythology,Nonfiction, History, Middle Grade, Childrens, Graphic Novels, Geek Mythology",1
Lita Judge,"Mary's Monster: Love, Madness, and How Mary Shelley Created Frankenstein","Nonfiction, Poetry, Biography, Graphic Novels, Historical, History, Teen",1
Liz Garlan Scanlon,All the World,"Picture Books, Poetry, Childrens, Family, Fiction, Storytime, Nature",1
Liz Prince,Tom Boy: A Graphic Memoir,"Graphic Novels, Memoir, Nonfiction, Comics, Biography, Feminism, Gender",1
Lois Duncan,Killing Mr. Griffin,"Young Adult, Mystery, Fiction, Horror, Thriller, Banned Books, Teen",1
Lois Lowry,The Giver,"Young Adult, Fiction, Classics, Dystopia, Science Fiction, Fantasy, School",1
Lois Lowry,The Giver Graphic Novel,"Graphic Novels, Young Adult, Dystopia, Science Fiction, Middle Grade, Fiction, Comics",1
Lorenzo Pace,Jalani and the Lock,"Picture Books, Nonfiction, Childrens",1
Lori Doerrfeld,The Rabbit Listened,"Picture Books, Childrens, Animals, Emotion, Fiction, Storytime, Mental Health",1
Lorraine Hansberry,A Raisin in the Sun,"Plays, Classics, Fiction, Drama, School, Read for School, Historical Fiction",1
Louis Sachar,Is He a Girl?,"Childrens, Fiction, Humor, Chapter Books, Juvenile, Young Adult, Realistic Fiction",1
Louise O'Neill,Asking for It,"Young Adult, Contemporary, Fiction, Feminism, Mental Health, Realistic Fiction, Irish Literature",1
Louise Renninson,"Angus, Thongs, and Full-Frontal Snogging","Young Adult, Fiction, Humor, Romance, Contemporary, Chick Lit, Teen",1
Louise Renninson,Dancing in My Nuddy-Pants,"Young Adult, Fiction, Humor, Romance, Chick Lit, Contemporary",1
Louise Renninson,"On the Bright Side, I'm Now the Girlfriend of a Sex God","Young Adult, Fiction, Humor, Romance, Chick Lit, Contemporary, Teen",1
Louise Rennison,"On the Bright Side, I'm Now the GIrlfriend of a Sex God","Young Adult, Fiction, Humor, Romance, Chick Lit, Contemporary, Teen",1
Lucas Rocha,Where We Go From Here,"LGBT, Contemporary, Young Adult, Queer, Fiction, Romance, Audiobook",1
Lucille Clifton,The Boy Who Didn't Believe in Spring,"Picture Books, Childrens, Fiction, Kids, African American",1
Lucy Kinsley,Relish: My Life in the Kitchen,"Graphic Novels, Memoir, Food, Nonfiction, Comics, Biography, Cooking",1
Lupita Nyong'o,Sulwe,"Picture Books, Childrens, Fiction, Fantasy, African American, Family, Cultural",1
Lydia Kang,Quackery: A Brief History of the Worst Ways to Cure Everything,"Nonfiction, History, Science, Medicine, Medical, Humor, Historical",1
Lyla Lee,I'll Be the One,"Young Adult, Contemporary, Romance, LGBT, Fiction, Queer, Audiobook",1
Lyla Lee,Mindy Kim and the Yummy Seaweed Business,"Middle Grade, Realistic Fiction, Childrens, Chapter Books, Fiction, Family, Food",1
Lynda Madaras,The What's Happening to My Body? Book for Boys: A Growing-Up Guide for Parents and Sons,"Parenting, Nonfiction, Banned Books, Health, Childrens, Science, Self Help",1
Lynda Madaras,The What's Happening to My Body? Book for Girls: A Growing-Up Guide for Parents and Daughters,"Nonfiction, Parenting, Banned Books, Health, Childrens, Coming of Age, Sexuality",1
Lynette Knapp,The Abortion Controversy,,1
Lynn Joseph,The Color of My Words,"Young Adult, Fiction, Middle Grade, Realistic Fiction, Historical Fiction, Chapter Books, Childrens",1
Lynn Wingarten,Suicide Notes from Beautiful Girls,"Young Adult, Mystery, Contemporary, Thriller, Fiction, Mystery Thriller, Mental Health",1
Lynne Rickards,Pink!,"Picture Books, Childrens, Animals, Fiction, Birds, Family, Emotion",1
Lyons Maddox,I'm Not A Girl: A Transgender Story,"Picture Books, LGBT, Childrens, Gender, Transgender, Family, Queer",1
M. Azmitia,Rising Out,"Young Adult, Romance, Poetry, LGBT, Queer",1
M. E. Kerr,"""Hello,"" I Lied","Young Adult, Fiction, LGBT, Queer, Romance, Teen, Novels",1
M.E. Girard,Girls Mans Up,"LGBT, Young Adult, Contemporary, Queer, Fiction, Romance, Realistic Fiction",1
M.G. Hennessey,The Other Boy,"LGBT, Middle Grade, Realistic Fiction, Young Adult, Fiction, Transgender, Contemporary",1
M.G. Higgins,Bi Normal,"LGBT, Young Adult, Queer, Fiction, Contemporary, Realistic Fiction, Bisexual",1
M.J. Cosson,"A Dream Come True: Coming to America from Vietnam, 1975",Banned Books,1
M.T. Anderson,Feed,"Young Adult, Science Fiction, Dystopia, Teen, Fantasy, Audiobook",1
M.T. Anderson,The Daughters of Ys,"Graphic Novels, Young Adult, Comics, Fiction, Contemporary, Realistic Fiction, Graphic Novels Comic",1
M.T. Blakemore,White Privilege,Nonfiction,1
Mackenzi Lee,The Gentleman's Guide to Vice and Virtue,"Historical Fiction, Young Adult, Romance, LGBT, Historical Fiction, Queer",1
Mackenzi Lee,The Lady's Guide to Petticoats and Piracy,"Historical Fiction, Young Adult, LGBT, Historical, Fantasy, Fiction, Audiobook",1
Madeleine George,The Difference Between You and Me,"LGBT, Young Adult, Romance, Fiction, Contemporary, Queer, Realistic Fiction",1
Madeleine Roux,House of Furies,"Horror, Young Adult, Fantasy, Paranormal, Historical Fiction, Gothic, Mystery",1
Mady G.,A Quick and Easy Guide to Queer & Trans Identities,"Graphic Novels, Nonfiction, LGBT, Queer, Comics, Gender, Transgender",1
Maggie Stiefvater,Shiver,"Young Adult, Fantasy, Romance, Paranormal, Werewolves, Fiction, Paranormal Romance",1
Maggie Thrash,Strange Truth,"Mystery, Young Adult, Thriller, Mystery Thriller, Fiction, Contemporary, High School",1
Maggie Tokuda-Hall,Squad,"Graphic Novels, Young Adult, Fantasy, LGBT, Horror, Comics, Queer",1
Maggie Tokuda-Hall,"The Mermaid, The Witch and the Sea","Fantasy, LGBT, Young Adult, Pirates, Queer, Lesbian, Romance",1
Maggie Wells,Luciana,,1
Maha Addasi,Time to Pray,"Picture Books, Islam, Cultural, Childrens, Religion, Realistic Fiction",1
Mahogany L. Browne,Woke: A Young Poet's Call To Justice,"Poetry, Picture Books, Middle Grade, Social Justice, Nonfiction, Childrens, Race",1
Mahzarin R. Banaji,Blind Spot: The Hidden Biases of Good People,"Nonfiction, Psychology, Science, Anti Racist, Race, Social Justice, Sociology",1
Maia Kobabe,Gender Queer: A Memoir,"Graphic Novels, LGBT, Memoir, Nonfiction, Queer, Comics, Banned Books",1
Malala Yousafzai,Malala: My story of Standing Up for Girls' Rights,"Nonfiction, Biography, Memoir, Feminism, Autobiography, Audiobook, History",1
Malala Yousafzai,Malala's Magic Pencil,"Picture Books, Biography, Nonfiction, Childrens, Memoir, Feminism, Cultural",1
Malcom Gladwell,Talking to Strangers: What We Should Know About People We Don't Know,"Nonfiction, Psychology, Audiobook, Self Help, Sociology, Science, Business",1
Malinda Lo,A Line in the Dark,"Young Adult, Mystery, LGBT, Thriller, Contemporary, Fiction, Queer",1
Malinda Lo,Ash,"Fantasy, Young Adult, LGBT, Romance, Queer, Fiction, Retellings",1
Malinda Lo,Last Night at the Telegraph Club,"Historical Fiction, LGBT, Romance, Young Adult, Queer, Lesbian, Fiction",1
Malorie Blackman,Naughts & Crosses,"Young Adult, Romance, Fiction, Dystopia, Science Fiction, Fantasy, Contemporary",1
Mara Rockliff,Chik Chik Shabbat,"Jewish, Food, Picture Books, Religion, Childrens, Cultural, Fiction",1
Marawa Ibraham,The Girl Guide: 50 Ways to Learn to Love Your Changing Body,"Nonfiction, Middle Grade, Childrens, Parenting",1
Marc Acito,"How I Paid for College: A Novel of Sex, Theft. Friendship and Musical Theater","Fiction, Young Adult, Humor, LGBT, Gay Contemporary, Queer",1
Marcia Amidon Lusted,Civic Unrest: Investigate the Struggle for Social Change,,1
Marcia Williams,Chaucer's Canterbury Tales,"Classics Childrens, Fiction, Graphic Novels, Picture Books, Medieval, Historical Fiction",1
Marco Carminati,Raphael: School of Athens,,1
Marcus Ewert,"10,000 Dresses","Picture Books, LGBT, Childrens, Gender, Queer, Fiction, Family",1
Margaree King Mitchell,Uncle Jed's Barber Shop,"Picture Books, Historical Fiction, Cultural, Childrens, Family, African American, Realistic Fiction",1
Margaret Atwood,Oryx & Crake,"Fiction, Science Fiction, Dystopia, Post Apocalyptic, Fantasy, Canada, Speculative Fiction",1
Margaret Atwood,The Handmaid's Tale,"Fiction, Classics, Dystopia, Science Fiction, Feminism, Fantasy, Adult",1
Margaret Atwood,The Handmaid's Tale: The Graphic Novel,"Graphic Novels, Fiction, Dystopia, Comics, Feminism, Science Fiction, Classics",1
Margaret Atwood,The Testaments,"Fiction, Dystopia, Science Fiction, Feminism, Audiobook, Classics, Adult",1
Margaret Atwood,The Year of the Flood,"Fiction, Science Fiction, Dystopia, Post Apocalyptic, Fantasy, Canada, Speculative Fiction",1
Margaret McNamara,The Little Library,"Picture Books, School, Childrens, LGBT, Fiction, Books About Banned Books, Construction",1
Margaret O. Hyde,Safe Sex 101: An Overview for Teens,,1
Margaret Stohl,Cats Vs Robots: This is War,"Middle Grade, Science Fiction, Fantasy, Animals, Childrens, Cats, Adventure",1
Margarita Engle,Dog Named Haku: A Holiday Story from Nepal,"Picture Books, Holiday, Dogs, Childrens, Animals, Asia, Realistic Fiction",1
Margarita Engle,Drum Dream Girl: How One Girl's Courage Changed Music,"Picture Books, Music, Biography, Poetry, Childrens, Cultural, Nonfiction",1
Margo Lee Shetterly,"Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians, Who Helped Win the Space Race","Nonfiction, History, Science, Biography, Audiobook, Feminism, Historical",1
Marguerite Bennett,Horde,"Graphic Novels, Horror, Graphic Novels Comics, Fiction, Supernatural",1
Mari Naomi,Losing the Girl: Book 1,"Graphic Novels, Young Adult, Comics, Fiction, Science Fiction, Graphic Novels Comics, Realistic Fiction",1
Maria Boyd,Will,"Young Adult, Contemporary, LGBT, Realistic Fiction, Romance, Music, Horror",1
Maria Cook,Gender Identity: Beyond Pronouns and Bathrooms,"Nonfiction, LGBT, History, Middle Grade, Teen",1
Maria Dismondy,"Chocolate Milk, Por Favor","Picture Books, Childrens, Teaching, Realistic Fiction, Fiction, Laguague, Kids",1
Maria Ingrande Mora,Fragile Remedy,"LGBT, Young Adult, Science Fiction, Dystopia, Fantasy, Queer, Romance",1
Maria Padian,Wrecked,"Young Adult, Contemporary, Fiction, New Adult, Realistic Fiction, Romance, Feminism",1
Maria Rutkoski,The Midnight Lie,"Fantasy, Young Adult, LGBT, Lesbian, Romance, Queer, Young Adult Fiction",1
Maria V. Snyder,Poison Study,"Fantasy, Young Adult, Romance, Magic, Fiction, Young Adult Fantasy, High Fantasy",1
Mariama J. Lockington,For Black Girls Like Me,"Middle Grade, Realistic Fiction, Adoption, Young Adult, Fiction, Mental Health, African American",1
Marian Faux,Roe v. Wade: The Untold Story of the Landmark Supreme Court Decision that Made Abortion Legal,"Politics, History, Nonfiction, Feminism",1
Marianne Celano,Something Happened in Our Town: A Child's Story About Racial Injustice,"Picture Books, Childrens, Banned Books, Social Justice, Race, Fiction, Realistic Fiction",1
Maribeth Boelts,A Bike Like Sergio's,"Picture Books, Realistic Fiction, Childrens, Poverty, Fiction, Money, Family",1
Maribeth Boelts,Those Shoes,"Picture Books, Childrens, Realistic Fiction, Poverty, Fiction, School, Cultural",1
Marie des Neiges Léonard,Gender Equality,,1
Marie Lu,Champion,"Dystopia, Young Adult, Romance, Science Fiction, Fantasy, Fiction, Adventure",1
Marie Lu,The Midnight Star,"Fantasy, Young Adult, Romance, Dystopia, Young Adult Fantasy, Fiction, Magic",1
Marie Lu,The Rose Society,"Fantasy, Young Adult, Dystopia, Romance, Young Adult Fantasy, Fiction, Magic",1
Marie Lu,The Young Elites,"Fantasy, Young Adult, Dystopia, Romance, Fiction, Young Adult Fantasy, Magic",1
Marie Rutkoski,The Midnight Lie,"Fantasy, Young Adult, LGBT, Lesbian, Romance, Queer, Young Adult Fiction",1
Marieke Nijkamp,Before I Let Go,"Young Adult, Mystery, Contemporary, LGBT, Fiction, Mental Health, Thriller",1
Marieke Nijkamp,This is Where it Ends,"Young Adult, Contemporary, Fiction, Realistic Fiction, Thriller, LGBT, Mental Health",1
Mariko Tamaki,Laura Dean Keeps Breaking Up With Me,"Graphic Novels, LGBT, Young Adult, Romance, Comics, Contemporary, Queer",1
Mariko Tamaki,This One Summer,"Graphic Novels, Young Adult, Comics, Fiction, Contemporary, Realistic Fiction, Graphic Novels Comic",1
Marilyn Hilton,Full Cicada Moon,"Historical Fiction, Poetry, Middle Grade, Young Adult, Fiction, Historical Fiction, Cultural",1
Marilyn Reynolds,Beyond Dreams,Realistic Fiction,1
Marilyn Reynolds,Detour for Emmy,"Banned Books, Young Adult, Fiction, Realistic Fiction, Teen",1
Marion Augstin,History of Western Art in Comics Part One: From Prehistory to the Renaissance,"Art, Graphic Novels, Nonfiction, Comics, History",1
Marisa Reichardt,A Shot at Normal,"Young Adult, Contemporary, Romance, Fiction, Realistic Fiction, Young Adult Contemporary, Family",1
Marissa Meyer,Fairest: Lvana's Story,"Fantasy, Young Adult, Science Fiction, Retellings, Dystopia, Fiction, Romance",1
Marissa Moss,Barbed Wire Baseball: How One Man Brought Hope to the Japanese Internment Camps of WWII,"Picture Books, Nonfiction, Sports, Biography, History, Baseball, World War II",1
Marjane Satrapi,Persepolis 1: The Story of a Childhood,"Graphic Novels, Nonfiction, Memoir, Comics, Biography, History, Iran",1
Marjane Satrapi,Persepolis 2: The Story of a Return,"Graphic Novels, Nonfiction, Comics, Memoir, Biography, History, Iran",1
Marjetta Geerling,Fancy White Trash,"Young Adult, Romance, Realistic Fiction, Contemporary, Teen, Fiction, Humor",1
Marjorie Liu,Monstress - Despertar,"Graphic Novels, Fantasy, Comics Horror, Fiction, Steampunk, Graphic Novels Comics",1
Mark Ceilley,Cinderelliot: A Scrumptious Fairytale,"Picture Books, LGBT, Food, Fairy Tales, Queer, Fiction",1
Mark Crilley,My Last Summer with Cass,"Graphic Novels, Young Adult, Contemporary, Comics, Realistic Fiction, Art, Coming of Age",1
Mark Haddon,The Curious Incident of the Dog in the Night-Time,"Fiction, Mystery, Young Adult, Contemporary, Classics, Novels, Autism Spectrum Disorder",1
Mark Oshiro,Anger is a Gift,"Young Adult, Contemporary, LGBT, Fiction, Queer, Realistic Fiction, Mental Health",1
Mark Oshiro,Each of Us a Desert,"Fantasy, Young Adult, LGBT, Queer, Fiction, Lesbian, Romance",1
Mark Salzman,True Notebooks: A Writer's Year at Juvenile Hall,"Nonfiction, Memoir, Writing, Education, Biography, Adult, Teaching",1
Mark Waid,Fantastic Four: Ultimate Collection,"Comics, Marvel, Graphic Novels, Superheroes, Comic Book, Graphic Novels Comics, Science Fiction",1
Mark Walden,H.I.V.E.: Dreadnought,"Young Adult, Science Fiction, Adventure, Fiction, Adventure, Action, Fantasy, Middle Grade",1
